ax,ay,az,mgx,mgy,mgz,RotX,RotY,RotZ,ts
0.7315934896469116,-0.14348678290843964,-9.773856163024902,0.21049165725708008,0.09315729141235352,1.0668745040893555,-0.005035474896430969,0.005046837497502565,-0.0010933727025985718,22:26:20.919
0.7110613584518433,-0.1637357920408249,-9.76069450378418,0.21189665794372559,0.09561562538146973,1.062014102935791,0.00036824497510679066,0.0018263236852362752,-0.0014431774616241455,22:26:20.929
0.7053660750389099,-0.15627767145633698,-9.758329391479492,0.21043968200683594,0.09560203552246094,1.064441204071045,-0.0021770598832517862,0.002182088792324066,-0.0002678484015632421,22:26:20.939
0.7125150561332703,-0.15965047478675842,-9.77336311340332,0.2142348289489746,0.09804415702819824,1.0673730373382568,-0.0019807370845228434,0.0018047168850898743,-0.002189725637435913,22:26:20.949
0.7319761514663696,-0.15958859026432037,-9.786173820495605,0.20949220657348633,0.09511733055114746,1.0624918937683105,-0.00027790668536908925,0.0029241666197776794,-0.0007461757049895823,22:26:20.959
0.7163806557655334,-0.1608555167913437,-9.7852201461792,0.21136689186096191,0.09706473350524902,1.0654170513153076,-0.004624203313142061,0.0023448842111974955,-0.0008378179045394063,22:26:20.969
0.7006655335426331,-0.2028774470090866,-9.777402877807617,0.210435152053833,0.0955972671508789,1.0659005641937256,-0.002691894769668579,0.0032989310566335917,-0.0031132246367633343,22:26:20.979
0.6912594437599182,-0.21189214289188385,-9.7657470703125,0.21137118339538574,0.09656929969787598,1.0678496360778809,-0.005571544636040926,0.003952346742153168,-0.0009592623682692647,22:26:20.989
0.7094123363494873,-0.20922431349754333,-9.770658493041992,0.21047544479370117,0.09414005279541016,1.0644416809082031,-0.0024717303458601236,0.001903437077999115,-0.0012323259143158793,22:26:20.999
0.727051854133606,-0.19306224584579468,-9.782127380371094,0.21331071853637695,0.09658479690551758,1.0654242038726807,-0.0037148597184568644,0.0037556516472250223,-0.0012800097465515137,22:26:21.009
0.7555888295173645,-0.1410815566778183,-9.775729179382324,0.20708441734313965,0.09461593627929688,1.0639426708221436,-0.004683435428887606,0.0038584694266319275,-0.002073496812954545,22:26:21.019
0.794373095035553,-0.12216388434171677,-9.777803421020508,0.2123415470123291,0.09657788276672363,1.0663938522338867,-0.0037606810219585896,0.0040506948716938496,-0.001208856818266213,22:26:21.029
0.7918495535850525,-0.13007332384586334,-9.766196250915527,0.20949316024780273,0.0946187973022461,1.0658972263336182,-0.0004123896360397339,0.0008577482658438385,-0.0011738389730453491,22:26:21.039
0.7797903418540955,-0.1485026478767395,-9.763370513916016,0.21037554740905762,0.09803414344787598,1.06589937210083,-0.00390857458114624,0.003970600664615631,-0.0002805143885780126,22:26:21.049
0.7644374966621399,-0.16357910633087158,-9.785375595092773,0.20949149131774902,0.09461712837219238,1.0663838386535645,-0.0005088747129775584,0.0004863366484642029,-0.001266598585061729,22:26:21.059
0.7494751214981079,-0.15735022723674774,-9.76635456085205,0.2122955322265625,0.09852910041809082,1.065906286239624,-0.002243742346763611,0.003344752127304673,-0.0009901822777464986,22:26:21.069
0.7398177981376648,-0.14603804051876068,-9.763812065124512,0.20946931838989258,0.09559345245361328,1.065896987915039,-0.0046934946440160275,0.002687983214855194,0.0008044766145758331,22:26:21.079
0.746473491191864,-0.1430744230747223,-9.778425216674805,0.21086740493774414,0.09754538536071777,1.0668742656707764,-0.0010382384061813354,0.0021500512957572937,-0.0008478761301375926,22:26:21.089
0.7266037464141846,-0.1437283754348755,-9.773811340332031,0.20752978324890137,0.09607815742492676,1.0644304752349854,-0.003094598650932312,0.0042414297349750996,-0.001339241862297058,22:26:21.099
0.7153142094612122,-0.15370385348796844,-9.775508880615234,0.2104175090789795,0.09657859802246094,1.0639543533325195,0.002281926805153489,0.00010747462511062622,-0.0001650303602218628,22:26:21.109
0.7033265829086304,-0.15269216895103455,-9.774824142456055,0.20854663848876953,0.09413576126098633,1.0634615421295166,-0.00014230608940124512,0.0039258976466953754,-0.000994652509689331,22:26:21.119
0.7033482193946838,-0.17103038728237152,-9.75937271118164,0.21327805519104004,0.09804987907409668,1.0644505023956299,-0.0037245452404022217,0.0034535303711891174,-0.0024400653783231974,22:26:21.129
0.7248136401176453,-0.18738317489624023,-9.758674621582031,0.207564115524292,0.09461450576782227,1.0649175643920898,-0.0039014967624098063,0.00433120783418417,-0.0020124020520597696,22:26:21.139
0.7153990864753723,-0.18066668510437012,-9.743515014648438,0.21329569816589355,0.09706878662109375,1.066396951675415,-0.0025194138288497925,0.0018229706911370158,-0.0008128584013320506,22:26:21.149
0.7202115654945374,-0.185389444231987,-9.816767692565918,0.2094557285308838,0.09607911109924316,1.0663833618164062,-0.0016726553440093994,0.0009326264844276011,-0.0035315752029418945,22:26:21.159
0.7176410555839539,-0.18394167721271515,-9.786242485046387,0.21134305000305176,0.09803938865661621,1.0654165744781494,-0.0011391937732696533,0.001945160562172532,-0.0008337200270034373,22:26:21.169
0.761188268661499,-0.15479056537151337,-9.737398147583008,0.21137738227844238,0.09657573699951172,1.065903663635254,-0.0007025898084975779,0.0031096860766410828,-0.001547485706396401,22:26:21.179
0.7783060669898987,-0.13005469739437103,-9.778285026550293,0.21286654472351074,0.0951240062713623,1.0644500255584717,-0.0001762062165653333,0.0016262754797935486,-0.001953914761543274,22:26:21.189
0.7770390510559082,-0.14782866835594177,-9.78243637084961,0.20808696746826172,0.09265899658203125,1.067352533340454,-0.004556030500680208,0.004387088119983673,-0.002065673703327775,22:26:21.199
0.7747976779937744,-0.15728776156902313,-9.750138282775879,0.21042633056640625,0.09608769416809082,1.064927577972412,-0.0018689780263230205,0.0022066759411245584,-0.0014744699001312256,22:26:21.209
0.7745792269706726,-0.17512147128582,-9.761519432067871,0.2090609073638916,0.09267044067382812,1.0649237632751465,-0.00439137127250433,0.004683994222432375,-0.00044330948730930686,22:26:21.219
0.7571106553077698,-0.20026801526546478,-9.790664672851562,0.21137571334838867,0.09657406806945801,1.0663902759552002,-0.002912059659138322,0.0022744759917259216,-0.002180039416998625,22:26:21.229
0.7565106153488159,-0.1850421130657196,-9.786097526550293,0.20946049690246582,0.0960838794708252,1.0649240016937256,-0.001605600118637085,0.004613958764821291,-0.0021457672119140625,22:26:21.239
0.772716224193573,-0.1386323720216751,-9.755678176879883,0.21134471893310547,0.09804081916809082,1.0649302005767822,-0.0013444572687149048,0.002362765371799469,-0.0025786461774259806,22:26:21.249
0.7663037776947021,-0.12889575958251953,-9.761563301086426,0.2080392837524414,0.09460854530334473,1.0673515796661377,0.0030120837036520243,-0.0009521840838715434,-0.00016242267156485468,22:26:21.259
0.751071035861969,-0.13713262975215912,-9.756348609924316,0.2142798900604248,0.09659171104431152,1.0644547939300537,0.00028330832719802856,0.0017924237763509154,-0.002063438994809985,22:26:21.269
0.7073518633842468,-0.16891352832317352,-9.740943908691406,0.21092844009399414,0.09510993957519531,1.0663888454437256,0.0011397526832297444,-0.00046938657760620117,-0.0022225084248930216,22:26:21.279
0.701305627822876,-0.20135343074798584,-9.852486610412598,0.21233129501342773,0.09706687927246094,1.0659070014953613,0.0024093317333608866,-0.0023055823985487223,-0.0019762665033340454,22:26:21.289
0.6950166821479797,-0.20851819217205048,-9.866835594177246,0.2089700698852539,0.09657430648803711,1.063462495803833,-0.004137680400162935,0.0018039718270301819,-0.0016808510990813375,22:26:21.299
0.6834624409675598,-0.20553626120090485,-9.686882019042969,0.2118542194366455,0.09657120704650879,1.0678513050079346,-0.003170967334881425,0.0034028664231300354,-0.001924857497215271,22:26:21.310
0.6940666437149048,-0.20260807871818542,-9.694005966186523,0.2099297046661377,0.0965719223022461,1.0654120445251465,-0.0011313707800582051,0.0036461278796195984,-0.0022381546441465616,22:26:21.320
0.7102633714675903,-0.1768835186958313,-9.834382057189941,0.21286511421203613,0.0951223373413086,1.064936637878418,-0.0005286187515594065,0.002266280585899949,-0.0001255422830581665,22:26:21.330
0.7362294793128967,-0.1417296677827835,-9.808518409729004,0.20853900909423828,0.09412789344787598,1.0658938884735107,-0.004713982343673706,0.0021519141737371683,-0.0017277896404266357,22:26:21.340
0.7427845001220703,-0.1513511836528778,-9.730847358703613,0.21227312088012695,0.09950542449951172,1.0654196739196777,-0.0019721686840057373,0.003386847907677293,-0.0010345132322981954,22:26:21.350
0.7395196557044983,-0.16307877004146576,-9.779871940612793,0.2090163230895996,0.09462332725524902,1.0639498233795166,-0.00077858567237854,0.0032035636249929667,-0.0009253621101379395,22:26:21.360
0.762822687625885,-0.16308173537254333,-9.80698013305664,0.21283960342407227,0.09609556198120117,1.065422773361206,-0.002561882371082902,0.0027561557944864035,-0.00021420419216156006,22:26:21.370
0.7708016633987427,-0.14380617439746857,-9.770811080932617,0.20753145217895508,0.09607982635498047,1.0639441013336182,-0.001113489386625588,0.0024808570742607117,-0.001602992764674127,22:26:21.380
0.7764274477958679,-0.1389746516942978,-9.747237205505371,0.21232390403747559,0.09755897521972656,1.0644474029541016,0.0006807968020439148,0.0021623449865728617,-0.002345815533772111,22:26:21.390
0.7747132182121277,-0.13301056623458862,-9.78534984588623,0.20994782447814941,0.09609055519104004,1.0634663105010986,-0.0011678786249831319,0.0038215885870158672,-0.0025853512343019247,22:26:21.400
0.7777937650680542,-0.1405619978904724,-9.779407501220703,0.21133732795715332,0.09853315353393555,1.0634703636169434,-0.0018917025299742818,0.0032221900764852762,-0.0012032685335725546,22:26:21.410
0.7674887776374817,-0.12050799280405045,-9.777535438537598,0.20905041694641113,0.09315943717956543,1.064436912536621,-0.0010337678249925375,0.0031037258449941874,-0.0016760081052780151,22:26:21.420
0.7690025568008423,-0.1416844129562378,-9.787515640258789,0.21280241012573242,0.09755611419677734,1.065908432006836,-0.001848861575126648,0.0029643999878317118,-0.0022806229535490274,22:26:21.430
0.7635650038719177,-0.15369513630867004,-9.786516189575195,0.20709729194641113,0.09362983703613281,1.0673484802246094,-0.0011075289221480489,0.001056678593158722,-0.002380833262577653,22:26:21.440
0.7176870703697205,-0.16786426305770874,-9.76064395904541,0.21280813217163086,0.09706234931945801,1.067854642868042,0.0002307817485416308,0.0014336778549477458,-0.0015188006218522787,22:26:21.450
0.6922866106033325,-0.2043699324131012,-9.774258613586426,0.20900273323059082,0.0951089859008789,1.0644359588623047,-0.00263862288556993,0.0030180434696376324,-0.0027138737495988607,22:26:21.460
0.6833963394165039,-0.22097933292388916,-9.77739143371582,0.21326923370361328,0.0985405445098877,1.0634772777557373,-0.0019807370845228434,0.002485327422618866,-0.000286102294921875,22:26:21.470
0.6852777004241943,-0.21590259671211243,-9.773075103759766,0.20997023582458496,0.09511446952819824,1.063953161239624,-0.00018514694238547236,0.0017909333109855652,-0.0004481524520087987,22:26:21.480
